,ID,NL,MR,MONOTONIC,ALIGNMENT
428,428,welcher der an state_name grenzenden staaten ist der groesste,answer(largest(state(next_to_2(stateid(state_name))))),0,"('welcher', 'answer'), ('der', 'ε'), ('an', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('grenzenden', 'ε'), ('staaten', 'state'), ('ist', 'ε'), ('der', 'ε'), ('groesste', 'largest')"
429,429,was ist der groesste staat der den staat mit der groessten bevoelkerung,answer(largest(state(next_to_2(largest_one(population_1(state(all))))))),0,"('was', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('groesste', 'largest'), ('staat', 'state'), ('ε', 'next_to_2'), ('der', 'ε'), ('den', 'ε'), ('staat', 'state(all)'), ('mit', 'ε'), ('der', 'ε'), ('groessten', 'largest_one'), ('bevoelkerung', 'population_1')"
430,430,wie lautet der groesste staat welcher an den staat grenzt welcher die niedrigste erhebung in den usa hat,answer(largest(state(next_to_2(state(loc_1(lowest(place(loc_2(countryid(usa)))))))))),0,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('groesste', 'largest'), ('staat', 'state'), ('welcher', 'ε'), ('an', 'next_to_2'), ('den', 'ε'), ('staat', 'ε'), ('grenzt', 'ε'), ('welcher', 'state'), ('die', 'ε'), ('niedrigste', 'lowest'), ('erhebung', 'place'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)'), ('hat', 'loc_1')"
431,431,wie lautet der groesste staat durch welchen der river_name fluss verlaeuft,answer(largest(state(traverse_1(riverid(river_name))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('groesste', 'largest'), ('staat', 'state'), ('durch', 'traverse_1'), ('welchen', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)'), ('fluss', 'ε'), ('verlaeuft', 'ε')"
432,432,welches ist der staat mit der niedrigsten bevoelkerungszahl,answer(smallest_one(population_1(state(all)))),0,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('staat', 'state(all)'), ('mit', 'ε'), ('der', 'ε'), ('niedrigsten', 'smallest_one'), ('bevoelkerungszahl', 'population_1')"
433,433,wie lang ist der fluss river_name,answer(len(riverid(river_name))),1,"('wie', 'answer'), ('lang', 'len'), ('ist', 'ε'), ('der', 'ε'), ('fluss', 'ε'), ('river_name', 'riverid(river_name)')"
434,434,was ist die laenge des river_name flusses in state_name,"answer(len(intersection(riverid(river_name), river(loc_2(stateid(state_name))))))",0,"('was', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('laenge', 'len'), ('intersection', 'intersection'), ('river_name', 'riverid(river_name)'), ('flusses', 'ε'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
435,435,wie lang ist der laengste fluss der usa,answer(len(longest(river(loc_2(countryid(usa)))))),1,"('wie', 'answer'), ('lang', 'len'), ('ist', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('der', 'loc_2'), ('usa', 'countryid(usa)')"
436,436,wie lautet die laenge des lanegsten fluesses der durch state_name verlaeuft,answer(len(longest(river(traverse_2(stateid(state_name)))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('die', 'ε'), ('laenge', 'len'), ('fluesses', 'river'), ('der', 'ε'), ('durch', 'traverse_2'), ('state_name', 'stateid(state_name)'), ('verlaeuft', 'ε')"
437,437,wie lang ist der river_name,answer(len(riverid(river_name))),1,"('wie', 'answer'), ('lang', 'len'), ('ist', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)')"
438,438,wie lang ist der fluss welcher durch die meisten staaten fliesst,answer(len(most(river(traverse_2(state(all)))))),0,"('wie', 'answer'), ('lang', 'len'), ('ist', 'ε'), ('der', 'ε'), ('fluss', 'river'), ('welcher', 'ε'), ('durch', 'traverse_2'), ('die', 'ε'), ('meisten', 'most'), ('staaten', 'state(all)'), ('fliesst', 'ε')"
439,439,wie lange ist der fluss welcher durch die groesste anzahl von staaten fliesst,answer(len(most(river(traverse_2(state(all)))))),1,"('wie', 'answer'), ('lange', 'len'), ('ist', 'ε'), ('der', 'ε'), ('fluss', 'river'), ('welcher', 'traverse_2'), ('durch', 'ε'), ('die', 'ε'), ('groesste', 'state(all)'), ('anzahl', 'most'), ('von', 'ε'), ('staaten', 'ε'), ('fliesst', 'ε')"
440,440,was ist die laenge des fluesses der durch die groessten anzahl staaten fliesst,answer(len(most(river(traverse_2(state(all)))))),1,"('was', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('laenge', 'len'), ('der', 'ε'), ('durch', 'traverse_2'), ('die', 'ε'), ('groessten', 'most'), ('anzahl', 'ε'), ('staaten', 'state(all)'), ('fliesst', 'ε')"
441,441,wie lang ist der fluss welcher am meisten staaten durchquert,answer(len(most(river(traverse_2(state(all)))))),0,"('wie', 'answer'), ('lang', 'len'), ('ist', 'ε'), ('der', 'ε'), ('fluss', 'river'), ('welcher', 'ε'), ('am', 'ε'), ('meisten', 'most'), ('staaten', 'state(all)'), ('durchquert', 'traverse_2')"
442,442,was ist der laengste fluss,answer(longest(river(all))),1,"('was', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river(all)')"
443,443,welches ist der laengste fluss state_name,answer(longest(river(traverse_2(stateid(state_name))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('ε', 'traverse_2'), ('state_name', 'stateid(state_name)')"
444,444,welches ist der laengste fluss der vereinigten staaten,answer(longest(river(loc_2(countryid(usa))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('der', 'loc_2'), ('vereinigten', 'countryid(usa)'), ('staaten', 'ε')"
445,445,was ist der laengste fluss in state_name,answer(longest(river(loc_2(stateid(state_name))))),1,"('was', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
446,446,welches ist der laengste fluss in state_name,answer(longest(river(loc_2(stateid(state_name))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
447,447,wie lautet der laengste fluss in state_name,answer(longest(river(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
448,448,welches ist der laengste fluss in state_name,answer(longest(river(loc_2(stateid(state_name))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('in', 'loc_2'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
449,449,wie lautet der laengste fluss in state_name,answer(longest(river(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
450,450,was ist der laengste fluss in state_name,answer(longest(river(loc_2(stateid(state_name))))),1,"('was', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
451,451,welches ist der laengste fluss im groessten staat,answer(longest(river(loc_2(largest(state(all)))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('im', 'loc_2'), ('groessten', 'largest'), ('staat', 'state(all)')"
452,452,was ist der laengste fluss in dem kleinsten staat in den usa,answer(longest(river(loc_2(smallest(state(loc_2(countryid(usa)))))))),1,"('was', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('in', 'loc_2'), ('dem', 'ε'), ('kleinsten', 'smallest'), ('staat', 'state'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)')"
453,453,welches ist der laenste fluss im staate mit dem hoechstgelegenen punkt,answer(longest(river(loc_2(state(loc_1(highest(place(all)))))))),0,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('laenste', 'longest'), ('fluss', 'river'), ('im', 'loc_2'), ('staate', 'state'), ('mit', 'loc_1'), ('dem', 'ε'), ('hoechstgelegenen', 'highest'), ('punkt', 'place(all)')"
454,454,welches ist der laengste fluss im staat mit der groessten anzahl grosser staedte,answer(longest(river(loc_2(most(state(loc_1(major(city(all))))))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('im', 'loc_2'), ('staat', 'state'), ('mit', 'loc_1'), ('der', 'ε'), ('groessten', 'major'), ('anzahl', 'most'), ('grosser', 'city(all)'), ('staedte', 'ε')"
455,455,wie lautet der laengste fluss in den staaten welcher an state_name grenzt,answer(longest(river(loc_2(state(next_to_2(stateid(state_name))))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('in', 'loc_2'), ('den', 'ε'), ('staaten', 'state'), ('welcher', 'ε'), ('an', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('grenzt', 'ε')"
456,456,welches ist der laengste fluss in amerika,answer(longest(river(loc_2(countryid(usa))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('in', 'loc_2'), ('amerika', 'countryid(usa)')"
457,457,nenne den laengsten fluss in den usa,answer(longest(river(loc_2(countryid(usa))))),1,"('nenne', 'answer'), ('den', 'ε'), ('laengsten', 'longest'), ('fluss', 'river'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)')"
458,458,wie lautet der laengste fluss der nicht durch state_name verlaeuft,"answer(longest(exclude(river(all), traverse_2(stateid(state_name)))))",0,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river(all)'), ('der', 'ε'), ('nicht', 'exclude'), ('durch', 'traverse_2'), ('state_name', 'stateid(state_name)'), ('verlaeuft', 'ε')"
459,459,wie lautet der laengste fluss welcher durch einen staat verlaeuft der an state_name grenzt,answer(longest(river(traverse_2(state(next_to_2(stateid(state_name))))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('welcher', 'ε'), ('durch', 'traverse_2'), ('einen', 'ε'), ('staat', 'state'), ('verlaeuft', 'ε'), ('der', 'ε'), ('an', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('grenzt', 'ε')"
460,460,wie lautet der laengste fluss der durch state_name verlaeuft,answer(longest(river(traverse_2(stateid(state_name))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('der', 'ε'), ('durch', 'traverse_2'), ('state_name', 'stateid(state_name)'), ('verlaeuft', 'ε')"
461,461,wie lautet der laengste fluss der durch die staaten verlaeuft welche an den staat grenzen der die meisten nachbarstaaten hat,answer(longest(river(traverse_2(state(next_to_2(most(state(next_to_2(state(all)))))))))),0,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('der', 'ε'), ('durch', 'traverse_2'), ('die', 'ε'), ('staaten', 'state'), ('verlaeuft', 'ε'), ('welche', 'ε'), ('an', 'next_to_2'), ('den', 'ε'), ('staat', 'state(all)'), ('grenzen', 'ε'), ('der', 'ε'), ('die', 'ε'), ('meisten', 'most'), ('nachbarstaaten', 'next_to_2'), ('ε', 'state'), ('hat', 'ε')"
462,462,welchest ist der laengste fluss der durch einen an state_name grenzenden staat fliesst,answer(longest(river(traverse_2(state(next_to_2(stateid(state_name))))))),0,"('welchest', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('laengste', 'longest'), ('fluss', 'river'), ('der', 'ε'), ('durch', 'traverse_2'), ('einen', 'ε'), ('an', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('grenzenden', 'ε'), ('staat', 'state'), ('fliesst', 'ε')"
463,463,welches ist die niedrigste erhoehung in state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('welches', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('niedrigste', 'lowest'), ('erhoehung', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
464,464,welches ist der tiefstgelegene punkt in state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('tiefstgelegene', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
465,465,welches ist der tiefstgelegene punkt in state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('tiefstgelegene', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
466,466,welches ist der tiefstgelegene punkt in state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('tiefstgelegene', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
467,467,wie lautet der niedrigste punkt in state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('niedrigste', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
468,468,welches ist der tiefste punkt in state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('tiefste', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
469,469,wie hoch ist die niedrigste erhebung von state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('hoch', 'ε'), ('ist', 'ε'), ('die', 'ε'), ('niedrigste', 'lowest'), ('erhebung', 'place'), ('von', 'loc_2'), ('state_name', 'stateid(state_name)')"
470,470,was ist der niedrigste punkt in state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('was', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('niedrigste', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
471,471,wie lautet der niedrigste punkt in state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('niedrigste', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
472,472,wie lautet der niedrigste punkt in dem staat state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('niedrigste', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('dem', 'ε'), ('staat', 'ε'), ('state_name', 'stateid(state_name)')"
473,473,welches ist der tiefstgelegene punkt von state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('tiefstgelegene', 'lowest'), ('punkt', 'place'), ('von', 'loc_2'), ('state_name', 'stateid(state_name)')"
474,474,wie lautet der niedrigste punkt in den vereinigten staaten,answer(lowest(place(loc_2(countryid(usa))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('niedrigste', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('den', 'ε'), ('vereinigten', 'countryid(usa)'), ('staaten', 'ε')"
475,475,wie lautet der niedrigste punkt in den usa,answer(lowest(place(loc_2(countryid(usa))))),1,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('niedrigste', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)')"
476,476,welches ist der tiefstgelegene punkt in state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('tiefstgelegene', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
477,477,welches ist der tiefste punkt aller staaten durch die der fluss river_name fliesst,answer(lowest(place(loc_2(state(traverse_1(riverid(river_name))))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('tiefste', 'lowest'), ('punkt', 'place'), ('aller', 'loc_2'), ('staaten', 'state'), ('durch', 'traverse_1'), ('die', 'ε'), ('der', 'ε'), ('fluss', 'ε'), ('river_name', 'riverid(river_name)'), ('fliesst', 'ε')"
478,478,welches ist der tiefstgelegene punkt in state_name,answer(lowest(place(loc_2(stateid(state_name))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('tiefstgelegene', 'lowest'), ('punkt', 'place'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
479,479,was ist die tiefste stelle des staates mit der groesste flaeche,answer(lowest(place(loc_2(largest_one(area_1(state(all))))))),0,"('was', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('tiefste', 'lowest'), ('stelle', 'place'), ('loc_2', 'loc_2'), ('mit', 'ε'), ('der', 'ε'), ('groesste', 'largest_one'), ('flaeche', 'area_1')"
480,480,welches ist der tiefstgelegene punkt der usa,answer(lowest(place(loc_2(countryid(usa))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('tiefstgelegene', 'lowest'), ('punkt', 'place'), ('der', 'loc_2'), ('usa', 'countryid(usa)')"
481,481,was sind die groessere staedte in state_name,answer(major(city(loc_2(stateid(state_name))))),1,"('was', 'answer'), ('sind', 'ε'), ('die', 'ε'), ('groessere', 'major'), ('staedte', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
482,482,welches ist die maximale erhoehung von city_name,"answer(highest(place(loc_2(cityid(city_name, _)))))",1,"('welches', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('maximale', 'highest'), ('erhoehung', 'place'), ('von', 'loc_2'), ('city_name', 'cityid(city_name, _)'), ('state_name', 'ε')"
483,483,welches ist der dichteste staat in den usa,answer(largest_one(density_1(state(loc_2(countryid(usa)))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('dichteste', 'largest_one'), ('ε', 'density_1'), ('staat', 'state'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)')"
484,484,welche ist die meist bevoelkerte hauptstadt in den usa,answer(largest_one(population_1(capital(loc_2(countryid(usa)))))),1,"('welche', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('meist', 'largest_one'), ('bevoelkerte', 'population_1'), ('hauptstadt', 'capital'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)')"
485,485,welches ist der bevoelkerungsreichste staat der an state_name grenzt,answer(largest_one(population_1(state(next_to_2(stateid(state_name)))))),1,"('welches', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('bevoelkerungsreichste', 'largest_one'), ('ε', 'population_1'), ('staat', 'state'), ('der', 'ε'), ('an', 'next_to_2'), ('state_name', 'stateid(state_name)'), ('grenzt', 'ε')"
486,486,wie lautet die stadt mit der groessten bevoelkerung,answer(largest_one(population_1(city(all)))),0,"('wie', 'answer'), ('lautet', 'ε'), ('die', 'ε'), ('stadt', 'city(all)'), ('mit', 'ε'), ('der', 'ε'), ('groessten', 'largest_one'), ('bevoelkerung', 'population_1')"
487,487,welche texanische stadt hat die groesste bevoelkerungszahl,answer(largest_one(population_1(city(loc_2(stateid(state_name)))))),0,"('welche', 'answer'), ('texanische', 'stateid(state_name)'), ('stadt', 'city'), ('hat', 'loc_2'), ('die', 'ε'), ('groesste', 'largest_one'), ('bevoelkerungszahl', 'population_1')"
488,488,was ist die meist bevoelkerte stadt in state_name,answer(largest_one(population_1(city(loc_2(stateid(state_name)))))),1,"('was', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('meist', 'largest_one'), ('bevoelkerte', 'population_1'), ('stadt', 'city'), ('in', 'loc_2'), ('state_name', 'stateid(state_name)')"
489,489,welcher staat hat die groesse bevoelkerung,answer(largest_one(population_1(state(all)))),0,"('welcher', 'answer'), ('staat', 'state(all)'), ('hat', 'ε'), ('die', 'ε'), ('groesse', 'largest_one'), ('bevoelkerung', 'population_1')"
490,490,welcher ist der meist bevoelkerte staat in den usa,answer(largest_one(population_1(state(loc_2(countryid(usa)))))),1,"('welcher', 'answer'), ('ist', 'ε'), ('der', 'ε'), ('meist', 'largest_one'), ('bevoelkerte', 'population_1'), ('staat', 'state'), ('in', 'loc_2'), ('den', 'ε'), ('usa', 'countryid(usa)')"
491,491,welcher staat durch den der river_name fliesst hat die groesste bevoelkerung,answer(largest_one(population_1(state(traverse_1(riverid(river_name)))))),0,"('welcher', 'answer'), ('staat', 'state'), ('durch', 'traverse_1'), ('den', 'ε'), ('der', 'ε'), ('river_name', 'riverid(river_name)'), ('fliesst', 'ε'), ('hat', 'ε'), ('die', 'ε'), ('groesste', 'largest_one'), ('bevoelkerung', 'population_1')"
492,492,wie lautet der name des staates mit der geringsten erhebung,answer(state(loc_1(lowest(place(all))))),0,"('wie', 'answer'), ('lautet', 'ε'), ('der', 'ε'), ('name', 'ε'), ('mit', 'loc_1'), ('der', 'ε'), ('geringsten', 'lowest'), ('erhebung', 'place(all)')"
493,493,wie viele staaten grenzen an state_name,answer(count(state(next_to_2(stateid(state_name))))),1,"('wie', 'answer'), ('viele', 'count'), ('staaten', 'state'), ('grenzen', 'next_to_2'), ('an', 'ε'), ('state_name', 'stateid(state_name)')"
494,494,was ist die bevoelkerungsdichte in dem staat mit hauptstadt city_name,"answer(density_1(state(loc_1(capital(cityid(city_name, _))))))",1,"('was', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerungsdichte', 'density_1'), ('in', 'ε'), ('dem', 'ε'), ('staat', 'state'), ('mit', 'loc_1'), ('hauptstadt', 'capital'), ('city_name', 'cityid(city_name, _)')"
495,495,welches ist die bevoelkerungsdichte von state_name,answer(density_1(stateid(state_name))),1,"('welches', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerungsdichte', 'density_1'), ('von', 'ε'), ('state_name', 'stateid(state_name)')"
496,496,was ist die bevoelkerungsdichte von state_name,answer(density_1(stateid(state_name))),1,"('was', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerungsdichte', 'density_1'), ('von', 'ε'), ('city_name', 'stateid(state_name)'), ('state_name', 'ε')"
497,497,wie lautet die bevoelkerungsdichte von state_name,answer(density_1(stateid(state_name))),1,"('wie', 'answer'), ('lautet', 'ε'), ('die', 'ε'), ('bevoelkerungsdichte', 'density_1'), ('von', 'ε'), ('state_name', 'stateid(state_name)')"
498,498,welches ist die bevoelkerungsdichte des groessten staates,answer(density_1(largest(state(all)))),1,"('welches', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerungsdichte', 'density_1'), ('staates', 'state(all)')"
499,499,wie gross ist die bevoelkerungsdichte des kleinsten staates,answer(density_1(smallest(state(all)))),1,"('wie', 'answer'), ('gross', 'ε'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerungsdichte', 'density_1'), ('staates', 'state(all)')"
500,500,was ist die bevoelkerungsdichte des staates mit der kleinsten groesse,answer(density_1(smallest_one(area_1(state(all))))),0,"('was', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerungsdichte', 'density_1'), ('mit', 'ε'), ('der', 'ε'), ('kleinsten', 'smallest_one'), ('groesse', 'area_1')"
501,501,wie hoch die bevoelkerungsdichte des staat mit der kleinsten bevoelkerung,answer(density_1(smallest_one(population_1(state(all))))),0,"('wie', 'answer'), ('hoch', 'ε'), ('die', 'ε'), ('bevoelkerungsdichte', 'density_1'), ('mit', 'ε'), ('der', 'ε'), ('kleinsten', 'smallest_one'), ('bevoelkerung', 'population_1')"
502,502,was ist die bevoelkerungsdichte state_name,answer(density_1(stateid(state_name))),1,"('was', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerungsdichte', 'density_1'), ('state_name', 'stateid(state_name)')"
503,503,wie gross ist die bevoelkerung von city_name,"answer(population_1(cityid(city_name, _)))",1,"('wie', 'answer'), ('gross', 'ε'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerung', 'population_1'), ('von', 'ε'), ('city_name', 'cityid(city_name, _)')"
504,504,welches ist die bevoelkerungszahl von state_name,answer(population_1(stateid(state_name))),1,"('welches', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerungszahl', 'population_1'), ('von', 'ε'), ('state_name', 'stateid(state_name)')"
505,505,wie gross ist die bevoelkerung von state_name,answer(population_1(stateid(state_name))),1,"('wie', 'answer'), ('gross', 'ε'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerung', 'population_1'), ('von', 'ε'), ('state_name', 'stateid(state_name)')"
506,506,wie gross ist die bevoelkerung von city_name,"answer(population_1(cityid(city_name, _)))",1,"('wie', 'answer'), ('gross', 'ε'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerung', 'population_1'), ('von', 'ε'), ('city_name', 'cityid(city_name, _)')"
507,507,wie viele einwohner hat city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('wie', 'answer'), ('viele', 'count'), ('einwohner', 'population_1'), ('hat', 'ε'), ('city_name', 'cityid(city_name,'), ('state_name', 'state_name)')"
508,508,welches ist die einwohnerzahl von city_name,"answer(population_1(cityid(city_name, _)))",1,"('welches', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('einwohnerzahl', 'population_1'), ('von', 'ε'), ('city_name', 'cityid(city_name, _)')"
509,509,wie gross ist die bevoelkerung von city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('wie', 'answer'), ('gross', 'ε'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerung', 'population_1'), ('von', 'ε'), ('city_name', 'cityid(city_name,'), ('state_name', 'tx)')"
510,510,was ist die bevoelkerung von city_name state_name,"answer(population_1(cityid(city_name, state_name)))",1,"('was', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerung', 'population_1'), ('von', 'ε'), ('city_name', 'cityid(city_name,'), ('state_name', 'ma)')"
511,511,wie hoch ist die bevoelkerung von city_name,"answer(population_1(cityid(city_name, _)))",1,"('wie', 'answer'), ('hoch', 'ε'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerung', 'population_1'), ('von', 'ε'), ('city_name', 'cityid(city_name, _)')"
512,512,wie viele leute leben in state_name,answer(population_1(stateid(state_name))),1,"('wie', 'answer'), ('viele', 'ε'), ('leute', 'population_1'), ('leben', 'ε'), ('in', 'ε'), ('state_name', 'stateid(state_name)')"
513,513,wie viele einwohner hat city_name,"answer(population_1(cityid(city_name, _)))",1,"('wie', 'answer'), ('viele', 'ε'), ('einwohner', 'population_1'), ('hat', 'ε'), ('city_name', 'cityid(city_name, _)')"
514,514,welches ist die bevoelkerungszahl von city_name,"answer(population_1(cityid(city_name, _)))",1,"('welches', 'answer'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerungszahl', 'population_1'), ('von', 'ε'), ('city_name', 'cityid(city_name, _)')"
515,515,wie gross ist die bevoelkerung von city_name state_name ,"answer(population_1(cityid(city_name, state_name)))",1,"('wie', 'answer'), ('gross', 'ε'), ('ist', 'ε'), ('die', 'ε'), ('bevoelkerung', 'population_1'), ('von', 'ε'), ('city_name', 'cityid(city_name,'), ('state_name', 'ε')"
516,516,wie viele menschen laeben in state_name,answer(population_1(stateid(state_name))),1,"('wie', 'answer'), ('viele', 'ε'), ('menschen', 'population_1'), ('laeben', 'ε'), ('in', 'ε'), ('state_name', 'stateid(state_name)')"
